City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
695,Nawabganj,BD,24.5911,88.271,78.31,51,23,3.22,few clouds
696,Dina,CA,52.9335,-110.0849,23.41,98,36,4.54,scattered clouds
697,Kamskiye Polyany,RU,55.4307,51.4171,38.21,94,99,9.15,overcast clouds
698,Gambela,ET,8.25,34.5833,73.94,39,47,3.8,scattered clouds
699,Dwarka,IN,22.2394,68.9678,77.32,68,1,8.75,clear sky
700,Leh,IN,34.1667,77.5833,22.23,87,98,2.73,overcast clouds
701,Sindi,IN,20.8,78.8667,77.88,32,100,5.5,overcast clouds
702,Chicama,PE,-7.8447,-79.1469,77.54,81,98,5.75,overcast clouds
703,Nanortalik,GL,60.1432,-45.2371,27.05,88,100,5.26,overcast clouds
704,Nagar Karnul,IN,16.4821,78.3247,81.12,30,100,7.34,overcast clouds
705,Simao,CN,22.7886,100.9748,75.47,34,10,8.08,clear sky
706,Lac-Megantic,CA,45.5834,-70.8823,20.39,98,85,3.53,light snow
